0	0.14	12238	112	0.08
1	17.19	855042363	6875	4.35
2	455.24	2625403391	349410	114.94
3	272.55	2201559	212438	68.89
0	0.14	45958	111	0.07
1	22.07	403218706	13311	5.56
2	15.07	419043940	9152	3.83
3	269.66	5752982	208994	68.65
0	0.12	12054	86	0.06
1	6.26	107672014	4036	1.60
2	66.12	1102965481	45306	16.58
3	84.66	1353500	68596	21.34
0	0.15	12362	110	0.07
1	6.30	100612601	3536	1.60
2	8.91	12729853	7115	2.25
3	82.23	796275	65961	20.84
0	0.22	17304	186	0.08
1	4.19	187198057	1772	1.07
2	22.42	1175976736	8144	5.71
3	34.72	4700767	25802	8.85
0	0.19	7725	135	0.07
1	4.72	270736595	1738	1.21
2	5.84	417500205	1476	1.50
3	8.12	2586218	5838	2.09
0	0.21	10612	141	0.10
1	6.04	441335466	710	1.54
2	125.01	409180426	97984	31.64
3	6.25	795898	4805	1.59
0	85.64	80939	65637	21.62
1	10.94	622848555	4029	2.76
2	16.95	28653904	12796	4.35
3	40.17	2764613	29005	10.09
0	0.23	21557	177	0.08
1	11.58	1117980053	742	2.92
2	98.35	1436584510	66762	25.36
3	102.58	2045294	86139	25.89
0	0.19	7470	147	0.08
1	16.65	1203755805	4283	4.20
2	22.58	826078138	12171	5.68
3	34.35	494788	28400	8.80
0	0.22	12043	186	0.07
1	3.91	182923576	1729	1.01
2	105.46	794807801	79962	26.59
3	7.68	2076931	6258	1.95
0	0.18	32837	149	0.08
1	22.72	706284563	12698	5.71
2	9.24	697266449	1994	2.34
3	194.54	984662	154154	49.36
0	0.62	12008	493	0.16
1	132.69	989406725	96802	33.51
2	224.87	487152334	168892	56.56
3	72.06	336885	58209	18.07
0	0.09	11775	59	0.04
1	24.45	1729148366	6091	6.19
2	26.73	2482985370	2532	6.75
3	2.04	1233461	1524	0.52
0	0.12	10596	101	0.05
1	29.03	713098297	17520	7.30
2	48.61	729944749	35354	12.20
3	27.40	1018769	22265	6.94
0	0.24	11414	181	0.08
1	4.52	392456320	460	1.15
2	208.45	2211405961	149208	53.02
3	95.45	288000	74809	24.11
0	0.08	17407	54	0.03
1	29.44	2350638959	5932	7.50
2	5.35	320335314	1505	1.36
3	308.04	4855390	246221	78.00
0	0.20	23137	144	0.09
1	87.12	2642358452	50135	22.06
2	100.58	537019799	75221	25.48
3	271.49	7485858	210465	68.86
0	0.13	11890	106	0.07
1	5.09	478535924	450	1.29
2	80.60	346281019	61559	20.37
3	37.66	658506	30254	9.50
0	0.25	39736	208	0.08
1	110.01	2794930423	67120	27.69
2	73.68	365895478	53702	18.65
3	122.07	2118146	95295	30.89
0	0.12	14800	89	0.06
1	8.15	437118801	2806	2.06
2	18.80	1786031436	1241	4.74
3	182.42	1534342	149226	46.14
0	0.61	15076	472	0.16
1	6.40	381924127	2241	1.63
2	84.91	102844255	65250	21.33
3	54.93	692374	45891	13.76
0	0.25	8124	200	0.09
1	4.31	122913531	2509	1.11
2	34.56	1222956716	16865	8.66
3	85.84	877945	70624	21.87
0	0.18	21197	134	0.09
1	11.35	1101039043	699	2.86
2	55.62	1284795522	34782	13.99
3	386.13	3763840	309724	97.85
0	0.28	14426	221	0.08
1	11.58	819005766	3047	2.91
2	191.69	1069246133	150427	48.45
3	236.51	2758638	193660	59.85
0	0.29	32833	194	0.10
1	23.60	2359243845	982	5.94
2	4.90	451567716	495	1.23
3	11.73	556351	8622	2.97
0	0.15	5499	99	0.09
1	23.51	1392331591	8404	5.92
2	27.20	1805392954	7361	6.91
3	113.78	704989	84430	28.86
0	0.20	14235	139	0.08
1	9.52	184753391	6505	2.42
2	55.76	119136991	45603	13.99
3	39.14	834289	32689	9.81
0	0.27	3894	217	0.08
1	11.94	900151315	2498	3.07
2	85.96	1387051439	53305	21.84
3	253.59	5022407	197337	64.35
0	0.16	14815	125	0.08
1	12.51	1087549822	1757	3.18
2	246.87	1618864157	178917	62.65
3	9.64	205691	6926	2.45
0	0.22	16271	147	0.10
1	51.69	953183734	30714	13.15
2	205.96	3806471287	133570	52.02
3	384.43	5715657	302562	96.94
0	0.05	19311	28	0.02
1	2.43	129203287	962	0.64
2	92.55	1012837409	67535	23.27
3	9.28	461830	7362	2.40
0	0.28	20598	193	0.09
1	8.27	600782530	2020	2.11
2	298.71	2731698500	203207	75.61
3	67.42	2335245	53725	17.10
0	0.23	12708	181	0.07
1	5.07	53943621	3791	1.29
2	164.48	559643122	132334	41.41
3	93.88	2656943	71387	23.88
0	0.19	35394	154	0.08
1	2.24	185327224	243	0.56
2	268.33	1923045854	200996	68.02
3	74.31	387604	56285	18.80
0	0.23	15532	201	0.08
1	6.20	553613873	727	1.57
2	40.72	3617155159	3964	10.22
3	26.36	2108381	19733	6.76
0	0.57	15991	467	0.16
1	8.86	896375833	233	2.22
2	129.82	760281932	97783	32.86
3	41.00	1302233	33002	10.34
0	0.25	27073	184	0.09
1	18.67	1487586028	3527	4.70
2	94.69	1726781269	63631	23.82
3	249.58	2294279	202183	63.15
0	0.14	14050	114	0.07
1	8.00	777279641	469	2.02
2	9.02	460254329	3554	2.28
3	249.68	1766555	200629	63.31
0	0.19	19897	151	0.08
1	10.07	370006800	4651	2.58
2	10.62	509780719	3228	2.71
3	49.63	2613549	38611	12.47
0	0.27	5821	189	0.09
1	8.32	414976336	3057	2.14
2	275.14	1706973589	205262	69.53
3	27.04	804702	19438	6.89
0	0.08	7229	60	0.03
1	77.22	828415424	58672	19.36
2	4.43	129960372	1981	1.30
3	77.48	1060862	61093	19.44
0	0.30	8708	232	0.09
1	2.57	237057862	234	0.66
2	391.45	5651283028	262357	98.98
3	10.53	3960257	8689	2.68
0	0.23	20521	189	0.08
1	6.46	345326245	2531	1.65
2	56.75	476033903	43742	14.45
3	91.21	251822	71362	23.13
0	0.19	11021	127	0.10
1	44.54	556965363	29146	11.26
2	426.53	2582428169	328924	107.73
3	101.93	7526001	82158	25.80
0	0.30	17821	211	0.09
1	89.79	1209965403	65029	22.49
2	173.16	950886595	133103	43.74
3	185.07	1654536	148451	46.83
0	0.20	9818	159	0.08
1	6.03	538122727	755	1.51
2	1.46	49903658	720	0.39
3	7.42	1209624	5844	1.89
0	0.26	5857	213	0.08
1	9.08	218634709	5184	2.31
2	40.95	546589407	30024	10.40
3	126.68	738371	101074	32.53
0	0.16	8337	118	0.06
1	19.45	1180642693	6108	4.99
2	9.55	600541608	3042	2.44
3	579.11	7504177	460499	146.68
0	0.16	5812	132	0.07
1	6.98	35499580	5312	1.78
2	23.37	904442101	11754	5.90
3	89.24	504910	72441	22.61
0	0.24	16503	190	0.08
1	4.92	373018157	984	1.27
2	42.37	195005718	32753	10.63
3	29.65	2227386	23594	7.49
0	0.03	14908	19	0.01
1	25.56	1089713814	12081	6.47
2	103.41	1118592012	74953	26.05
3	7.71	254578	5851	1.96
0	0.12	13402	59	0.16
1	6.51	11151691	4305	1.65
2	93.86	1164373423	66521	23.86
3	172.20	3340624	140320	43.50
0	0.15	24212	116	0.08
1	107.12	2393665197	68833	27.11
2	99.72	1801394570	65219	25.18
3	94.51	663691	74966	23.90
0	0.07	11532	55	0.03
1	32.13	2764536791	4543	8.12
2	94.45	1193079079	66029	23.71
3	175.60	5578494	138859	44.54
0	0.24	22782	161	0.08
1	14.20	677906903	4708	3.62
2	279.68	2139519563	205277	70.81
3	119.06	2653612	89403	30.05
0	0.32	23785	249	0.08
1	10.16	675519061	2996	2.59
2	290.13	4765173591	199157	73.50
3	249.12	5487744	200563	63.47
0	0.22	21359	184	0.07
1	32.66	201048605	25302	8.33
2	9.90	85430783	7126	2.51
3	364.14	2910300	283585	92.35
0	0.16	7677	91	0.06
1	8.03	513789089	2265	2.05
2	9.16	97743996	5672	2.32
3	83.09	1706992	68305	21.20
0	0.29	16091	238	0.08
1	2.01	108241055	753	0.52
2	313.51	4227640961	205876	79.86
3	2.01	448575	1503	0.52
0	0.21	19350	170	0.08
1	8.47	76695307	6121	2.16
2	195.29	1447479766	139712	49.35
3	124.68	577615	99273	31.48
0	0.25	13664	180	0.09
1	14.79	557335990	7669	3.73
2	127.19	219010957	101974	32.33
3	16.85	473498	12750	4.33
0	0.15	12371	118	0.08
1	15.50	1359961189	2023	3.92
2	64.83	235221571	46931	16.49
3	222.72	714895	167080	56.25
0	0.11	16106	88	0.05
1	39.52	2505545013	12630	10.00
2	331.84	2985139690	245000	84.07
3	201.65	3977549	160456	51.00
0	0.15	2749	125	0.08
1	0.52	19842460	211	0.14
2	153.35	74998001	115128	38.82
3	0.70	1250458	487	0.19
0	0.15	5245	104	0.05
1	2.29	209950876	226	0.59
2	46.87	122509024	37056	11.91
3	39.32	453028	31523	9.94
0	0.32	13546	247	0.09
1	21.55	2174721644	703	5.50
2	15.11	1456987498	976	3.85
3	42.97	465206	35517	10.78
0	0.23	25361	178	0.08
1	9.52	551382324	3534	2.41
2	25.30	2245518015	3010	6.38
3	172.58	2265147	137198	43.52
0	0.27	19894	196	0.09
1	94.27	917846266	66500	23.87
2	98.17	2753138282	57693	24.57
3	80.09	311620	58159	20.15
0	0.16	8228	133	0.08
1	10.56	1082284043	205	2.66
2	31.55	318520960	23112	7.92
3	9.15	868283	5836	2.35
0	0.11	12518	69	0.05
1	4.32	232353980	1488	1.10
2	12.30	132606330	8498	3.11
3	308.14	3636042	232512	78.03
0	15.29	24523	11495	3.90
1	3.33	283066863	457	0.86
2	115.56	1518655750	76299	29.38
3	248.20	3386657	192237	62.75
0	0.30	11977	243	0.08
1	6.87	371160423	2759	1.76
2	4.73	253775689	1778	1.19
3	31.19	793406	25384	7.95
0	0.16	2918	143	0.07
1	44.73	1061698997	28633	11.23
2	40.20	252039454	30053	10.08
3	43.34	508906	34750	11.03
0	0.31	6357	207	0.12
1	18.26	1594061379	1773	4.62
2	192.05	1372228244	136923	49.05
3	71.64	1483333	56262	18.35
0	0.24	18016	201	0.08
1	6.93	627143128	732	1.75
2	9.20	333349972	4846	2.32
3	272.50	2249272	209092	68.92
0	0.07	10903	60	0.05
1	18.21	1889778501	217	4.64
2	30.13	106949607	22638	7.68
3	50.60	1615890	39546	12.69
0	0.19	10413	147	0.08
1	9.81	231578836	6120	2.48
2	107.10	223454244	83004	27.07
3	32.77	230479	24091	8.26
0	0.16	22727	120	0.07
1	100.42	762780880	68157	25.63
2	5.82	484183301	993	1.47
3	14.46	1562742	11974	3.66
0	0.12	14404	97	0.07
1	1.62	65951786	712	0.44
2	476.47	6284546778	327887	120.54
3	2.32	476682	1657	0.63
0	0.23	21139	151	0.09
1	5.42	402635342	1236	1.38
2	15.30	956862026	4796	3.85
3	16.05	973220	13412	4.05
0	0.10	11853	76	0.05
1	7.96	449553952	2761	2.03
2	97.96	1190949604	70371	25.15
3	127.50	543607	103085	32.24
0	0.21	18748	160	0.09
1	6.45	449628758	1759	1.64
2	30.16	1055601537	16830	7.65
3	57.53	3627632	44771	14.50
0	0.13	17031	95	0.05
1	27.83	2347267097	4455	6.97
2	28.99	1223192897	14068	7.34
3	56.98	3156255	45851	14.47
0	0.26	21095	195	0.09
1	4.55	96716878	2762	1.16
2	277.92	1494996573	204750	70.43
3	70.18	1936241	54957	17.67
0	0.30	28757	202	0.09
1	17.62	1187848911	4801	4.46
2	199.26	932387251	151012	50.32
3	5.69	471187	3531	1.50
0	0.30	18394	209	0.10
1	3.76	87063971	2087	0.99
2	196.66	1412439833	145269	49.62
3	139.41	799335	116685	35.28
0	0.19	34116	139	0.09
1	4.60	324653141	759	1.15
2	5.36	67409163	3702	1.39
3	87.96	2073325	70590	22.47
0	0.20	10089	166	0.08
1	5.96	295461258	2490	1.51
2	27.06	315692784	18464	6.80
3	32.46	965083	24035	8.18
0	0.57	14030	453	0.16
1	35.30	135782309	26706	8.86
2	182.01	891118064	141561	46.03
3	99.45	1626375	72655	25.14
0	0.14	13893	115	0.08
1	24.92	421889720	16897	6.27
2	105.00	649136934	74455	26.48
3	448.90	5238049	355486	113.95
0	0.12	37123	88	0.05
1	11.86	907472047	2491	3.03
2	85.07	486051743	66007	21.48
3	254.35	2991914	198955	64.51
0	0.15	18336	122	0.08
1	6.89	227124673	3831	1.74
2	282.77	2747884624	206815	71.49
3	258.93	2725696	207648	65.60
0	0.15	11470	122	0.08
1	7.32	86619046	5137	1.86
2	73.40	1573323943	48364	18.55
3	312.90	2753027	241927	79.00
0	0.12	4969	97	0.08
1	5.32	444278177	709	1.37
2	17.53	437200854	10730	4.44
3	29.26	257931	23118	7.43
0	0.11	20665	62	0.08
1	17.43	981419093	5318	4.42
2	77.07	724691445	49764	19.34
3	63.78	1071957	50198	16.13
0	0.13	16276	84	0.10
1	12.91	371498321	6899	3.25
2	184.44	1787675606	134379	46.44
3	34.95	2460426	27840	8.84
0	0.28	18305	220	0.08
1	12.96	1297702793	453	3.35
2	49.74	1289718417	29929	12.53
3	110.70	3180820	89593	28.02
0	0.10	23787	65	0.05
1	19.96	1282432527	5092	5.09
2	49.17	335624035	37410	12.41
3	10.86	551915	8228	2.74
0	0.11	18010	92	0.08
1	8.88	618197479	2260	2.28
2	122.39	944815568	86995	30.85
3	47.28	628660	38760	11.89
0	0.24	26861	190	0.08
1	44.24	1776391171	23401	11.12
2	49.15	248279814	37926	12.31
3	7.32	1346922	5587	1.86
0	0.18	8935	145	0.08
1	24.58	1986779322	4552	6.18
2	15.70	519036343	7870	4.05
3	190.06	1880122	143828	48.13
0	1.09	11128	721	0.31
1	27.71	2739301646	622	7.00
2	122.55	1364732153	86492	31.02
3	51.59	944616	41408	12.97
0	0.20	2878	156	0.08
1	2.92	74735159	1771	0.74
2	97.07	673724813	71979	24.73
3	171.12	4655127	139462	43.17
0	0.22	8933	184	0.08
1	7.50	353175375	3128	1.95
2	7.97	527216035	2247	2.01
3	9.47	368577	6970	2.38
0	0.25	27171	203	0.08
1	6.04	98313959	4052	1.54
2	155.03	2669260267	100991	39.08
3	4.04	296117	2750	1.03
0	0.23	11372	143	0.10
1	4.14	87067681	2541	1.06
2	94.15	556073177	72663	23.75
3	42.30	229162	31977	10.61
0	0.26	11967	218	0.08
1	21.77	1357904003	6612	5.58
2	103.66	260087110	85186	26.16
3	24.30	951698	19673	6.14
0	0.10	14235	84	0.08
1	40.16	730071777	24313	10.10
2	184.87	1830370696	133344	46.58
3	83.27	5295086	66505	21.19
0	0.15	11457	105	0.09
1	9.33	339830492	4826	2.40
2	11.66	8085387	9551	2.95
3	194.43	1552305	147207	49.26
0	0.16	22826	100	0.08
1	43.66	4101037517	3549	10.95
2	756.16	7021214815	544703	191.44
3	21.09	1560355	16649	5.34
0	0.20	17325	160	0.08
1	18.60	1748723438	1517	4.77
2	190.38	2103819997	136293	48.47
3	349.61	2956721	271821	89.07
0	0.24	2616	181	0.08
1	12.39	331214163	6879	3.15
2	195.84	1612320755	144057	49.80
3	107.27	1339332	83303	27.43
0	0.08	36180	61	0.06
1	8.06	635695236	1513	2.04
2	284.24	1293998995	200228	71.59
3	124.33	1980867	96465	31.43
0	0.12	21729	84	0.04
1	18.24	1082472418	5852	4.63
2	89.06	521977293	68324	22.61
3	179.37	3341823	136233	45.58
0	0.04	13739	34	0.03
1	4.46	70024670	3011	1.17
2	15.44	1529248369	717	3.90
3	91.11	1997635	73210	23.00
0	0.15	30754	118	0.08
1	27.44	2626057273	967	6.89
2	137.41	3720508683	82114	34.78
3	58.87	350612	47817	15.02
0	0.41	20871	288	0.14
1	9.00	150814231	6106	2.27
2	57.91	541243164	44713	14.50
3	155.68	1303565	125681	39.22
0	0.18	3168	147	0.06
1	13.21	26883464	9715	3.37
2	374.32	1711817788	290634	94.41
3	15.40	2153061	12485	3.97
0	0.21	17592	174	0.08
1	15.58	546866416	8167	3.95
2	245.12	2341313186	176338	62.02
3	10.74	1389307	8156	2.73
0	0.15	22166	127	0.08
1	6.96	243041412	3298	1.78
2	63.85	750826151	45901	16.10
3	97.04	314754	73923	24.68
0	0.22	12788	198	0.08
1	11.55	1148569861	481	2.90
2	8.35	140340740	5422	2.11
3	13.79	229432	9779	3.52
0	0.29	26592	221	0.08
1	2.01	79521842	973	0.53
2	7.19	14459445	4121	1.88
3	89.89	2392826	70098	22.91
0	0.12	11139	89	0.09
1	22.90	530308500	15100	5.78
2	7.22	504853203	1834	1.85
3	114.94	1416571	83653	29.13
0	0.25	11440	216	0.08
1	3.84	83348713	2519	0.98
2	112.31	810358990	83427	28.39
3	43.92	793418	35385	11.02
0	0.31	22222	207	0.09
1	29.49	217876822	20054	7.41
2	53.03	1448192304	29785	13.45
3	25.44	1160407	20308	6.41
0	0.24	23194	158	0.09
1	3.23	66200952	1766	0.83
2	193.58	1435095454	136393	49.04
3	89.11	1873250	66802	22.61
0	0.06	7285	48	0.05
1	6.25	386792040	2043	1.57
2	21.66	1289362165	7490	5.46
3	14.73	1130453	11461	3.76
0	0.22	46604	173	0.08
1	81.54	412315503	60867	20.53
2	274.28	2374591659	204751	69.09
3	126.56	883774	98859	32.02
0	0.17	21349	137	0.08
1	3.95	112546187	2262	1.03
2	219.64	2967324355	156680	55.64
3	43.57	880179	33287	10.94
0	0.32	28382	224	0.09
1	13.62	92198272	9702	3.44
2	140.22	329120601	111469	35.23
3	35.18	368468	29022	8.84
0	0.22	14200	150	0.09
1	0.42	3674462	230	0.12
2	47.40	728442487	31833	11.92
3	95.25	1054474	69860	24.03
0	84.84	82176	65670	21.74
1	2.14	36182598	1248	0.54
2	4.59	30816219	3531	1.16
3	240.34	1912479	183255	61.03
0	0.29	9630	237	0.08
1	6.78	606452183	726	1.72
2	100.20	877699497	73410	25.44
3	78.73	266276	64953	19.73
0	0.05	22304	38	0.02
1	15.34	803483582	6067	3.88
2	16.63	801816496	7372	4.23
3	50.68	646018	41024	12.74
0	0.04	19774	30	0.02
1	13.14	1049975942	2551	3.29
2	1.16	26288037	717	0.31
3	112.62	2069455	82888	28.45
0	0.11	10160	95	0.08
1	27.63	2272989970	4339	7.00
2	203.68	1328901435	150753	51.72
3	29.83	384420	22548	7.51
0	0.29	24580	237	0.08
1	4.67	307195658	1258	1.19
2	21.68	658962673	12993	5.49
3	9.91	255075	7729	2.53
0	0.14	13192	96	0.07
1	11.78	236671221	7887	2.99
2	87.27	536009325	68022	22.07
3	166.23	3031640	125399	41.83
0	0.07	18700	41	0.03
1	37.53	274965875	25877	9.40
2	17.17	1002706512	6086	4.35
3	165.12	1933036	122696	41.94
0	0.09	39677	62	0.05
1	41.63	856548527	26855	10.62
2	257.49	2101485482	190376	65.43
3	166.59	1323194	131825	42.18
0	0.19	24533	153	0.08
1	11.28	534028275	4817	2.86
2	43.66	1066799654	24034	11.01
3	87.43	2317075	69071	22.11
0	0.17	21403	126	0.08
1	42.15	3107089	33765	10.58
2	95.41	751803835	66271	24.10
3	50.72	661081	39346	12.70
0	0.24	16384	208	0.08
1	7.92	736962823	748	2.03
2	306.77	4079426412	206542	77.54
3	15.87	320729	11984	4.05
0	0.16	11278	139	0.08
1	5.18	415959472	966	1.35
2	275.33	2292548038	199114	69.61
3	34.28	780821	25808	8.71
0	0.19	11057	134	0.09
1	4.20	355618820	306	1.11
2	569.39	5316902394	404808	143.94
3	14.08	363913	10034	3.59
0	0.24	2667	187	0.08
1	3.88	308649045	723	0.98
2	15.82	470426867	8646	4.00
3	17.16	1491417	13552	4.34
0	0.24	27032	182	0.08
1	9.34	820788092	1218	2.38
2	12.63	522265773	6098	3.18
3	23.20	565846	18124	5.94
0	0.25	19460	190	0.08
1	3.18	3110787	2556	0.80
2	87.83	432156235	67038	22.24
3	45.61	492744	37300	11.44
0	0.14	3442	101	0.09
1	8.11	782991803	475	2.04
2	18.04	622669539	9653	4.56
3	183.86	1175752	141524	46.35
0	0.20	35703	157	0.08
1	44.04	305298003	32530	11.11
2	76.74	436088727	57066	19.57
3	156.06	670176	125594	39.71
0	0.18	20035	124	0.10
1	26.04	608237653	15575	6.59
2	25.88	32900686	21378	6.51
3	96.87	1822749	75978	24.64
0	0.29	18199	232	0.08
1	9.07	923595786	227	2.28
2	9.98	850846342	1504	2.52
3	128.58	808144	99504	32.47
0	0.17	12202	145	0.08
1	9.88	773730626	1989	2.52
2	77.83	2404947624	44257	19.58
3	5.04	202312	3575	1.30
0	0.29	24175	240	0.08
1	6.21	346257421	2365	1.61
2	40.80	47482655	33699	10.24
3	11.97	2956194	8542	3.02
0	0.11	23455	81	0.04
1	96.05	1124197613	67319	24.17
2	72.93	41421405	54985	18.42
3	3.44	983485	2481	0.90
0	0.11	26032	81	0.04
1	33.36	450207186	22723	8.48
2	4.16	85612225	2754	1.07
3	53.05	1706747	41919	13.41
0	0.08	820	64	0.05
1	20.22	831426086	10031	5.11
2	24.38	465571999	14826	6.23
3	30.55	472050	22649	7.75
0	0.22	16431	166	0.09
1	0.77	53223943	206	0.21
2	11.95	141821815	8317	3.05
3	18.25	465727	14292	4.64
0	0.21	16117	168	0.08
1	3.04	139205907	1237	0.79
2	116.82	3255067687	68268	29.39
3	26.06	227626	20804	6.56
0	0.11	21181	71	0.04
1	10.65	526872687	4050	2.77
2	192.81	969642391	141102	48.69
3	11.84	1225086	8358	3.02
0	0.26	8795	199	0.09
1	8.82	803891652	971	2.22
2	57.16	239109698	44163	14.36
3	17.47	1007908	14592	4.45
0	0.17	11177	146	0.08
1	4.65	389892843	755	1.19
2	64.96	171645325	46819	16.64
3	85.52	2643553	68329	21.78
0	0.27	29161	221	0.08
1	2.44	162729381	752	0.62
2	150.60	1386501334	109541	38.24
3	5.48	1248107	3962	1.41
0	82.13	85920	65642	20.83
1	17.17	964615351	6583	4.32
2	124.07	2037624826	83715	31.29
3	27.76	895515	21742	7.03
0	0.25	20212	172	0.10
1	203.27	1064183669	150670	51.41
2	20.91	1070301989	8900	5.26
3	93.33	1967441	68839	23.78
0	0.30	42629	244	0.08
1	97.47	841008984	71154	24.70
2	55.65	383234499	43474	13.94
3	22.60	639716	18699	5.68
0	0.13	25315	103	0.08
1	17.73	1638358209	1728	4.48
2	3.68	290940600	715	0.95
3	159.65	2029450	125391	40.44
0	0.17	12003	143	0.08
1	8.99	668838384	1958	2.30
2	136.80	2767656074	87265	34.48
3	9.42	576299	6924	2.40
0	0.14	27242	122	0.08
1	27.17	572376710	16864	6.88
2	14.76	1314789680	1739	3.75
3	2.70	1047790	1980	0.70
0	0.25	3744	207	0.08
1	19.41	1149235279	7123	4.89
2	22.11	76836974	17420	5.57
3	78.01	1987043	62409	19.58
0	0.29	2631	205	0.09
1	5.72	473118394	716	1.46
2	63.95	205796337	50678	16.07
3	120.28	2813643	95170	30.37
0	0.25	29211	208	0.08
1	16.24	1564261406	1080	4.12
2	6.55	568451566	208	1.69
3	103.50	2807659	82723	26.43
0	0.59	33992	459	0.17
1	10.13	283844036	5824	2.61
2	166.91	1525751978	116036	42.07
3	44.55	603774	35600	11.30
0	0.16	6823	134	0.08
1	11.87	49132596	8912	2.99
2	99.47	372262877	74008	25.23
3	375.20	5335406	293113	95.12
0	0.11	4012	78	0.04
1	33.67	3511022630	236	8.45
2	92.49	1090240947	67781	23.34
3	251.93	2190758	199358	63.73
0	0.13	10367	99	0.07
1	1.18	45332899	455	0.32
2	23.97	76062871	18400	6.16
3	177.10	2672092	140485	45.04
0	0.26	23560	212	0.08
1	5.48	514212983	457	1.39
2	41.37	293269991	31991	10.52
3	161.79	952466	130173	41.15
0	87.27	85514	65763	22.03
1	3.27	96058753	1773	0.84
2	36.92	3679398788	972	9.32
3	199.58	3303985	156623	50.82
0	0.22	6949	176	0.08
1	24.47	2195947013	2922	6.25
2	17.24	224134480	11989	4.35
3	76.78	572240	63722	19.34
0	0.18	9097	147	0.08
1	12.83	723279554	4783	3.23
2	163.40	5377043530	91001	41.25
3	21.21	362469	17378	5.37
0	89.14	89837	65718	22.83
1	2.04	188936319	195	0.54
2	197.19	2395582690	139578	49.87
3	61.66	317028	50413	15.59
0	0.21	47147	166	0.08
1	16.02	268688710	10093	4.06
2	8.77	135610962	5580	2.27
3	116.02	442762	85234	29.32
0	0.12	18414	88	0.06
1	20.04	236359306	13465	5.22
2	90.87	1138725987	67298	22.95
3	0.95	1379315	749	0.25
0	0.10	19557	77	0.08
1	96.79	1634765467	66684	24.52
2	5.39	433128632	988	1.36
3	0.98	1291176	716	0.28
0	0.25	11779	171	0.09
1	40.16	3032960244	8929	10.13
2	41.74	75294405	31300	10.50
3	94.86	1612911	75210	24.17
0	2.89	29532	2023	0.74
1	23.06	895599240	10219	5.87
2	14.17	1343223848	1140	3.63
3	39.63	572281	30537	10.13
0	0.13	26496	99	0.04
1	5.55	484430805	740	1.41
2	25.62	536596997	16635	6.46
3	91.14	3118523	73302	23.11
0	0.15	13021	121	0.07
1	10.82	1111191017	223	2.78
2	33.95	115891730	24595	8.52
3	44.59	1057114	35543	11.20
0	0.16	7690	130	0.08
1	13.09	1345564102	223	3.29
2	190.76	2391123478	130004	47.97
3	77.83	323828	60610	19.59
0	0.15	4820	115	0.08
1	94.84	1197817845	67294	23.98
2	194.53	1632847506	142406	49.14
3	99.79	1843358	79906	25.15
0	0.20	34755	154	0.08
1	2.22	73284696	1249	0.58
2	21.16	625208606	12379	5.35
3	37.05	1478392	26254	9.35
0	0.20	7079	159	0.08
1	11.03	968395030	1510	2.79
2	34.57	178099319	25522	8.73
3	11.72	1278989	7107	2.96
0	79.25	94524	65667	20.22
1	15.77	299774495	10187	4.01
2	35.10	566212027	23922	8.87
3	173.26	1342510	128136	43.72
0	80.13	78336	65621	20.19
1	23.42	1131677625	9646	5.96
2	462.37	4548159050	343932	117.01
3	4.75	690251	3826	1.22
0	0.36	9845	226	0.11
1	26.60	248076224	18405	6.72
2	38.35	877411442	22530	9.69
3	13.41	1297165	9931	3.44
0	0.08	21647	61	0.04
1	105.30	2259808473	65764	26.62
2	341.07	1264528930	268236	86.45
3	3.87	434240	3048	0.98
0	0.22	18723	175	0.08
1	14.69	219419934	9675	3.73
2	165.90	1032179584	120962	42.02
3	72.06	202184	55631	18.10
0	0.13	6888	99	0.08
1	3.59	85404267	2274	0.92
2	14.43	127664384	9685	3.73
3	83.76	1313805	68298	21.35
0	81.91	74924	65734	20.96
1	12.32	812107795	3263	3.14
2	1.63	40048683	985	0.42
3	5.44	656230	4305	1.39
0	0.41	10970	338	0.13
1	8.73	751967252	499	2.22
2	112.91	2219516494	71645	28.73
3	45.51	468560	38089	11.44
0	0.21	15166	159	0.09
1	7.93	397161987	3310	2.01
2	14.23	78340289	10712	3.62
3	180.40	2404336	148417	45.69
0	0.30	23930	233	0.08
1	7.55	466000071	2499	1.93
2	273.51	2053204133	201519	69.49
3	104.33	1082913	81383	26.55
0	0.21	26375	150	0.09
1	1.92	107711690	461	0.51
2	106.77	963101475	72904	27.00
3	8.66	2071052	6361	2.23
0	0.27	16952	184	0.09
1	4.31	384650595	195	1.10
2	73.29	8360231	59938	18.42
3	137.94	1700435	109249	34.71
0	0.52	11270	450	0.15
1	2.15	160671641	466	0.55
2	56.32	1893339142	30779	14.15
3	209.31	5290168	166126	53.21
0	0.18	17050	131	0.09
1	11.62	572904700	4910	2.95
2	39.04	269652907	29976	9.79
3	8.76	2580314	6414	2.22
0	0.16	6435	119	0.08
1	32.05	2470162946	7085	8.09
2	132.24	260883575	101425	33.38
3	2.07	1256952	1522	0.52
0	0.14	22858	106	0.08
1	11.99	1226901608	235	3.01
2	98.55	1123070396	70364	24.89
3	124.91	1006460	99483	31.49
0	0.29	15602	236	0.08
1	8.68	661062822	1777	2.19
2	781.49	3614862797	596183	198.08
3	339.00	4270503	270308	85.96
0	0.28	16459	217	0.09
1	5.30	282730786	1999	1.35
2	186.92	1699591721	136662	47.37
3	260.57	2344735	195474	65.89
0	0.12	14332	93	0.05
1	18.54	1793586957	976	4.72
2	16.11	132590561	11062	4.07
3	187.80	6457038	150167	47.53
